country,iso3c,region,cod_dep_inei,cod_dep_reniec,iso_3166_2_code,date,confirmed,deaths,recovered,negative_cases,pcr_positivo,prueba_rapida_positivo,pcr_prapida_positivo,pob_2017
Peru,PER,MADRE DE DIOS,17,16,PE-MDD,2020-03-30,1,NA,NA,NA,NA,NA,NA,141070
Peru,PER,PASCO,19,18,PE-PAS,2020-03-30,1,NA,NA,NA,NA,NA,NA,254065
Peru,PER,PIURA,20,19,PE-PIU,2020-03-30,21,1,NA,NA,NA,NA,NA,1856809
Peru,PER,SAN MARTIN,22,21,PE-SAM,2020-03-30,5,NA,NA,NA,NA,NA,NA,813381
Peru,PER,TACNA,23,22,PE-TAC,2020-03-30,1,NA,NA,NA,NA,NA,NA,329332
Peru,PER,TUMBES,24,23,PE-TUM,2020-03-30,8,NA,NA,NA,NA,NA,NA,224863
Peru,PER,NA,NA,NA,NA,2020-03-30,950,24,269,12502,NA,NA,NA,NA
Peru,PER,ANCASH,02,02,PE-ANC,2020-03-31,11,1,NA,NA,NA,NA,NA,1083519
Peru,PER,AREQUIPA,04,04,PE-ARE,2020-03-31,26,NA,NA,NA,NA,NA,NA,1382730
Peru,PER,AYACUCHO,05,05,PE-AYA,2020-03-31,1,NA,NA,NA,NA,NA,NA,616176
Peru,PER,CAJAMARCA,06,06,PE-CAJ,2020-03-31,1,NA,NA,NA,NA,NA,NA,1341012
Peru,PER,CALLAO,07,24,PE-CAL,2020-03-31,25,3,NA,NA,NA,NA,NA,994494
Peru,PER,CUSCO,08,07,PE-CUS,2020-03-31,26,2,NA,NA,NA,NA,NA,1205527
Peru,PER,HUANUCO,10,09,PE-HUC,2020-03-31,6,NA,NA,NA,NA,NA,NA,721047
Peru,PER,ICA,11,10,PE-ICA,2020-03-31,5,NA,NA,NA,NA,NA,NA,850765
Peru,PER,JUNIN,12,11,PE-JUN,2020-03-31,17,NA,NA,NA,NA,NA,NA,1246038
Peru,PER,LA LIBERTAD,13,12,PE-LAL,2020-03-31,19,2,NA,NA,NA,NA,NA,1778080
Peru,PER,LAMBAYEQUE,14,13,PE-LAM,2020-03-31,30,1,NA,NA,NA,NA,NA,1197260
Peru,PER,LIMA,15,14,PE-LIM,2020-03-31,799,16,11,NA,NA,NA,NA,9485405
Peru,PER,LORETO,16,15,PE-LOR,2020-03-31,58,2,NA,NA,NA,NA,NA,883510
Peru,PER,MADRE DE DIOS,17,16,PE-MDD,2020-03-31,1,NA,NA,NA,NA,NA,NA,141070
Peru,PER,PASCO,19,18,PE-PAS,2020-03-31,1,NA,NA,NA,NA,NA,NA,254065
Peru,PER,PIURA,20,19,PE-PIU,2020-03-31,21,1,NA,NA,NA,NA,NA,1856809
Peru,PER,SAN MARTIN,22,21,PE-SAM,2020-03-31,6,1,NA,NA,NA,NA,NA,813381
Peru,PER,TACNA,23,22,PE-TAC,2020-03-31,2,NA,NA,NA,NA,NA,NA,329332
Peru,PER,TUMBES,24,23,PE-TUM,2020-03-31,10,1,NA,NA,NA,NA,NA,224863
Peru,PER,NA,NA,NA,NA,2020-03-31,1065,30,394,13398,NA,NA,NA,NA
Peru,PER,ANCASH,02,02,PE-ANC,2020-04-01,15,1,NA,NA,NA,NA,NA,1083519
Peru,PER,AREQUIPA,04,04,PE-ARE,2020-04-01,30,1,NA,NA,NA,NA,NA,1382730
Peru,PER,AYACUCHO,05,05,PE-AYA,2020-04-01,1,NA,NA,NA,NA,NA,NA,616176
Peru,PER,CAJAMARCA,06,06,PE-CAJ,2020-04-01,2,NA,NA,NA,NA,NA,NA,1341012
Peru,PER,CALLAO,07,24,PE-CAL,2020-04-01,37,4,NA,NA,NA,NA,NA,994494
Peru,PER,CUSCO,08,07,PE-CUS,2020-04-01,34,2,NA,NA,NA,NA,NA,1205527
Peru,PER,HUANCAVELICA,09,08,PE-HUV,2020-04-01,1,NA,NA,NA,NA,NA,NA,347639
Peru,PER,HUANUCO,10,09,PE-HUC,2020-04-01,6,NA,NA,NA,NA,NA,NA,721047
Peru,PER,ICA,11,10,PE-ICA,2020-04-01,8,NA,NA,NA,NA,NA,NA,850765
Peru,PER,JUNIN,12,11,PE-JUN,2020-04-01,17,NA,NA,NA,NA,NA,NA,1246038
Peru,PER,LA LIBERTAD,13,12,PE-LAL,2020-04-01,32,3,NA,NA,NA,NA,NA,1778080
Peru,PER,LAMBAYEQUE,14,13,PE-LAM,2020-04-01,34,3,NA,NA,NA,NA,NA,1197260
Peru,PER,LIMA,15,14,PE-LIM,2020-04-01,990,28,11,NA,NA,NA,NA,9485405
Peru,PER,LORETO,16,15,PE-LOR,2020-04-01,66,2,NA,NA,NA,NA,NA,883510
Peru,PER,MADRE DE DIOS,17,16,PE-MDD,2020-04-01,1,NA,NA,NA,NA,NA,NA,141070
Peru,PER,PASCO,19,18,PE-PAS,2020-04-01,1,NA,NA,NA,NA,NA,NA,254065
Peru,PER,PIURA,20,19,PE-PIU,2020-04-01,26,1,NA,NA,NA,NA,NA,1856809
Peru,PER,SAN MARTIN,22,21,PE-SAM,2020-04-01,6,1,NA,NA,NA,NA,NA,813381
Peru,PER,TACNA,23,22,PE-TAC,2020-04-01,3,NA,NA,NA,NA,NA,NA,329332
Peru,PER,TUMBES,24,23,PE-TUM,2020-04-01,13,1,NA,NA,NA,NA,NA,224863
Peru,PER,NA,NA,NA,NA,2020-04-01,1323,47,447,14264,NA,NA,NA,NA
Peru,PER,ANCASH,02,02,PE-ANC,2020-04-02,15,1,NA,NA,NA,NA,NA,1083519
Peru,PER,AREQUIPA,04,04,PE-ARE,2020-04-02,30,1,NA,NA,NA,NA,NA,1382730
Peru,PER,AYACUCHO,05,05,PE-AYA,2020-04-02,1,NA,NA,NA,NA,NA,NA,616176
Peru,PER,CAJAMARCA,06,06,PE-CAJ,2020-04-02,3,NA,NA,NA,NA,NA,NA,1341012
Peru,PER,CALLAO,07,24,PE-CAL,2020-04-02,40,4,NA,NA,NA,NA,NA,994494
Peru,PER,CUSCO,08,07,PE-CUS,2020-04-02,38,2,NA,NA,NA,NA,NA,1205527
Peru,PER,HUANCAVELICA,09,08,PE-HUV,2020-04-02,1,NA,NA,NA,NA,NA,NA,347639
Peru,PER,HUANUCO,10,09,PE-HUC,2020-04-02,6,NA,NA,NA,NA,NA,NA,721047
Peru,PER,ICA,11,10,PE-ICA,2020-04-02,8,NA,NA,NA,NA,NA,NA,850765
Peru,PER,JUNIN,12,11,PE-JUN,2020-04-02,17,1,NA,NA,NA,NA,NA,1246038
Peru,PER,LA LIBERTAD,13,12,PE-LAL,2020-04-02,34,3,NA,NA,NA,NA,NA,1778080
Peru,PER,LAMBAYEQUE,14,13,PE-LAM,2020-04-02,37,3,NA,NA,NA,NA,NA,1197260
Peru,PER,LIMA,15,14,PE-LIM,2020-04-02,1059,34,11,NA,NA,NA,NA,9485405
Peru,PER,LORETO,16,15,PE-LOR,2020-04-02,72,2,NA,NA,NA,NA,NA,883510
Peru,PER,MADRE DE DIOS,17,16,PE-MDD,2020-04-02,1,NA,NA,NA,NA,NA,NA,141070
Peru,PER,PASCO,19,18,PE-PAS,2020-04-02,1,NA,NA,NA,NA,NA,NA,254065
Peru,PER,PIURA,20,19,PE-PIU,2020-04-02,27,1,NA,NA,NA,NA,NA,1856809
Peru,PER,SAN MARTIN,22,21,PE-SAM,2020-04-02,6,1,NA,NA,NA,NA,NA,813381
Peru,PER,TACNA,23,22,PE-TAC,2020-04-02,3,NA,NA,NA,NA,NA,NA,329332
Peru,PER,TUMBES,24,23,PE-TUM,2020-04-02,15,2,NA,NA,NA,NA,NA,224863
Peru,PER,NA,NA,NA,NA,2020-04-02,1414,55,537,15104,NA,NA,NA,NA
Peru,PER,ANCASH,02,02,PE-ANC,2020-04-03,18,1,NA,NA,NA,NA,NA,1083519
Peru,PER,APURIMAC,03,03,PE-APU,2020-04-03,1,NA,NA,NA,NA,NA,NA,405759
Peru,PER,AREQUIPA,04,04,PE-ARE,2020-04-03,37,1,NA,NA,NA,NA,NA,1382730
Peru,PER,AYACUCHO,05,05,PE-AYA,2020-04-03,1,NA,NA,NA,NA,NA,NA,616176
Peru,PER,CAJAMARCA,06,06,PE-CAJ,2020-04-03,4,NA,NA,NA,NA,NA,NA,1341012
Peru,PER,CALLAO,07,24,PE-CAL,2020-04-03,59,4,NA,NA,NA,NA,NA,994494
Peru,PER,CUSCO,08,07,PE-CUS,2020-04-03,44,3,NA,NA,NA,NA,NA,1205527
Peru,PER,HUANCAVELICA,09,08,PE-HUV,2020-04-03,1,NA,NA,NA,NA,NA,NA,347639
Peru,PER,HUANUCO,10,09,PE-HUC,2020-04-03,6,NA,NA,NA,NA,NA,NA,721047
Peru,PER,ICA,11,10,PE-ICA,2020-04-03,8,NA,NA,NA,NA,NA,NA,850765
Peru,PER,JUNIN,12,11,PE-JUN,2020-04-03,19,1,NA,NA,NA,NA,NA,1246038
Peru,PER,LA LIBERTAD,13,12,PE-LAL,2020-04-03,44,4,NA,NA,NA,NA,NA,1778080
Peru,PER,LAMBAYEQUE,14,13,PE-LAM,2020-04-03,35,2,NA,NA,NA,NA,NA,1197260
Peru,PER,LIMA,15,14,PE-LIM,2020-04-03,1179,39,11,NA,NA,NA,NA,9485405
Peru,PER,LORETO,16,15,PE-LOR,2020-04-03,84,2,NA,NA,NA,NA,NA,883510
Peru,PER,MADRE DE DIOS,17,16,PE-MDD,2020-04-03,2,NA,NA,NA,NA,NA,NA,141070
Peru,PER,PASCO,19,18,PE-PAS,2020-04-03,1,NA,NA,NA,NA,NA,NA,254065
Peru,PER,PIURA,20,19,PE-PIU,2020-04-03,27,1,NA,NA,NA,NA,NA,1856809
Peru,PER,SAN MARTIN,22,21,PE-SAM,2020-04-03,6,1,NA,NA,NA,NA,NA,813381
Peru,PER,TACNA,23,22,PE-TAC,2020-04-03,3,NA,NA,NA,NA,NA,NA,329332
Peru,PER,TUMBES,24,23,PE-TUM,2020-04-03,16,2,NA,NA,NA,NA,NA,224863
Peru,PER,NA,NA,NA,NA,2020-04-03,1595,61,627,15739,NA,NA,NA,NA
Peru,PER,ANCASH,02,02,PE-ANC,2020-04-04,18,1,NA,NA,NA,NA,NA,1083519
Peru,PER,APURIMAC,03,03,PE-APU,2020-04-04,1,NA,NA,NA,NA,NA,NA,405759
Peru,PER,AREQUIPA,04,04,PE-ARE,2020-04-04,37,2,NA,NA,NA,NA,NA,1382730
Peru,PER,AYACUCHO,05,05,PE-AYA,2020-04-04,1,NA,NA,NA,NA,NA,NA,616176
Peru,PER,CAJAMARCA,06,06,PE-CAJ,2020-04-04,6,NA,NA,NA,NA,NA,NA,1341012
Peru,PER,CALLAO,07,24,PE-CAL,2020-04-04,64,5,NA,NA,NA,NA,NA,994494
Peru,PER,CUSCO,08,07,PE-CUS,2020-04-04,48,3,NA,NA,NA,NA,NA,1205527
Peru,PER,HUANCAVELICA,09,08,PE-HUV,2020-04-04,1,NA,NA,NA,NA,NA,NA,347639
Peru,PER,HUANUCO,10,09,PE-HUC,2020-04-04,6,NA,NA,NA,NA,NA,NA,721047
Peru,PER,ICA,11,10,PE-ICA,2020-04-04,9,1,NA,NA,NA,NA,NA,850765
Peru,PER,JUNIN,12,11,PE-JUN,2020-04-04,25,1,NA,NA,NA,NA,NA,1246038
Peru,PER,LA LIBERTAD,13,12,PE-LAL,2020-04-04,50,4,NA,NA,NA,NA,NA,1778080
Peru,PER,LAMBAYEQUE,14,13,PE-LAM,2020-04-04,55,3,NA,NA,NA,NA,NA,1197260
Peru,PER,LIMA,15,14,PE-LIM,2020-04-04,1257,46,11,NA,NA,NA,NA,9485405
Peru,PER,LORETO,16,15,PE-LOR,2020-04-04,106,2,NA,NA,NA,NA,NA,883510
Peru,PER,MADRE DE DIOS,17,16,PE-MDD,2020-04-04,2,NA,NA,NA,NA,NA,NA,141070
Peru,PER,PASCO,19,18,PE-PAS,2020-04-04,2,NA,NA,NA,NA,NA,NA,254065
Peru,PER,PIURA,20,19,PE-PIU,2020-04-04,27,1,NA,NA,NA,NA,NA,1856809
Peru,PER,SAN MARTIN,22,21,PE-SAM,2020-04-04,8,1,NA,NA,NA,NA,NA,813381
Peru,PER,TACNA,23,22,PE-TAC,2020-04-04,3,NA,NA,NA,NA,NA,NA,329332
Peru,PER,TUMBES,24,23,PE-TUM,2020-04-04,20,3,NA,NA,NA,NA,NA,224863
Peru,PER,NA,NA,NA,NA,2020-04-04,1746,73,914,16095,NA,NA,NA,NA
Peru,PER,ANCASH,02,02,PE-ANC,2020-04-05,23,1,NA,NA,NA,NA,NA,1083519
Peru,PER,APURIMAC,03,03,PE-APU,2020-04-05,1,NA,NA,NA,NA,NA,NA,405759
Peru,PER,AREQUIPA,04,04,PE-ARE,2020-04-05,51,3,NA,NA,NA,NA,NA,1382730
Peru,PER,AYACUCHO,05,05,PE-AYA,2020-04-05,3,NA,NA,NA,NA,NA,NA,616176
Peru,PER,CAJAMARCA,06,06,PE-CAJ,2020-04-05,6,NA,NA,NA,NA,NA,NA,1341012
Peru,PER,CALLAO,07,24,PE-CAL,2020-04-05,89,8,NA,NA,NA,NA,NA,994494
Peru,PER,CUSCO,08,07,PE-CUS,2020-04-05,52,3,NA,NA,NA,NA,NA,1205527
Peru,PER,HUANCAVELICA,09,08,PE-HUV,2020-04-05,1,1,NA,NA,NA,NA,NA,347639
Peru,PER,HUANUCO,10,09,PE-HUC,2020-04-05,6,NA,NA,NA,NA,NA,NA,721047
Peru,PER,ICA,11,10,PE-ICA,2020-04-05,14,1,NA,NA,NA,NA,NA,850765
Peru,PER,JUNIN,12,11,PE-JUN,2020-04-05,25,1,NA,NA,NA,NA,NA,1246038
Peru,PER,LA LIBERTAD,13,12,PE-LAL,2020-04-05,50,4,NA,NA,NA,NA,NA,1778080
Peru,PER,LAMBAYEQUE,14,13,PE-LAM,2020-04-05,100,3,NA,NA,NA,NA,NA,1197260
Peru,PER,LIMA,15,14,PE-LIM,2020-04-05,1639,51,11,NA,NA,NA,NA,9485405
Peru,PER,LORETO,16,15,PE-LOR,2020-04-05,143,2,NA,NA,NA,NA,NA,883510
Peru,PER,MADRE DE DIOS,17,16,PE-MDD,2020-04-05,2,NA,NA,NA,NA,NA,NA,141070
Peru,PER,MOQUEGUA,18,17,PE-MOQ,2020-04-05,1,NA,NA,NA,NA,NA,NA,174863
Peru,PER,PASCO,19,18,PE-PAS,2020-04-05,3,NA,NA,NA,NA,NA,NA,254065
Peru,PER,PIURA,20,19,PE-PIU,2020-04-05,29,1,NA,NA,NA,NA,NA,1856809
Peru,PER,SAN MARTIN,22,21,PE-SAM,2020-04-05,8,1,NA,NA,NA,NA,NA,813381
Peru,PER,TACNA,23,22,PE-TAC,2020-04-05,9,NA,NA,NA,NA,NA,NA,329332
Peru,PER,TUMBES,24,23,PE-TUM,2020-04-05,26,3,NA,NA,NA,NA,NA,224863
Peru,PER,NA,NA,NA,NA,2020-04-05,2281,83,989,17129,NA,NA,NA,NA
Peru,PER,ANCASH,02,02,PE-ANC,2020-04-06,27,1,NA,NA,NA,NA,NA,1083519
Peru,PER,APURIMAC,03,03,PE-APU,2020-04-06,1,NA,NA,NA,NA,NA,NA,405759
Peru,PER,AREQUIPA,04,04,PE-ARE,2020-04-06,60,4,NA,NA,NA,NA,NA,1382730
Peru,PER,AYACUCHO,05,05,PE-AYA,2020-04-06,5,NA,NA,NA,NA,NA,NA,616176
Peru,PER,CAJAMARCA,06,06,PE-CAJ,2020-04-06,6,NA,NA,NA,NA,NA,NA,1341012
Peru,PER,CALLAO,07,24,PE-CAL,2020-04-06,109,8,NA,NA,NA,NA,NA,994494
Peru,PER,CUSCO,08,07,PE-CUS,2020-04-06,54,3,NA,NA,NA,NA,NA,1205527
Peru,PER,HUANCAVELICA,09,08,PE-HUV,2020-04-06,2,1,NA,NA,NA,NA,NA,347639
Peru,PER,HUANUCO,10,09,PE-HUC,2020-04-06,6,NA,NA,NA,NA,NA,NA,721047
Peru,PER,ICA,11,10,PE-ICA,2020-04-06,18,1,NA,NA,NA,NA,NA,850765
Peru,PER,JUNIN,12,11,PE-JUN,2020-04-06,28,1,NA,NA,NA,NA,NA,1246038
Peru,PER,LA LIBERTAD,13,12,PE-LAL,2020-04-06,56,5,NA,NA,NA,NA,NA,1778080
Peru,PER,LAMBAYEQUE,14,13,PE-LAM,2020-04-06,100,3,NA,NA,NA,NA,NA,1197260
Peru,PER,LIMA,15,14,PE-LIM,2020-04-06,1837,58,11,NA,NA,NA,NA,9485405
